,용접 가압력,전류,전압,통전시간
1573,0.00456621,0.001573902,0.002505742,0.000921659
1574,0.004650769,0.001359279,0.002505742,0.000460829
1575,0.004650769,0.001359279,0.002505742,0.000921659
1576,0.004650769,0.001502361,0.002505742,0.000921659
1577,0.004650769,0.001502361,0.002505742,0.000460829
1578,0.004735329,0.00143082,0.002610148,0.000921659
1579,0.004735329,0.00143082,0.002610148,0
1580,0.004819888,0.001359279,0.002610148,0.000460829
1581,0.004819888,0.001359279,0.002610148,0.000921659
1582,0.004481651,0.001502361,0.002610148,0.000921659
1583,0.004481651,0.001502361,0.002610148,0.000921659
1584,0.00456621,0.001573902,0.002505742,0.001382488
1585,0.00456621,0.001573902,0.002505742,0.000460829
1586,0.004650769,0.001573902,0.002505742,0.000460829
1587,0.004650769,0.001573902,0.002505742,0.000921659
1588,0.00456621,0.001502361,0.002505742,0.000921659
1589,0.00456621,0.001502361,0.002505742,0.000921659
1590,0.004650769,0.001573902,0.002505742,0.000921659
1591,0.004650769,0.001573902,0.002505742,0.000921659
1592,0.004735329,0.001788525,0.002610148,0.000921659
1593,0.004735329,0.001788525,0.002610148,0.000921659
1594,0.00456621,0.001573902,0.002610148,0.000460829
1595,0.00456621,0.001573902,0.002610148,0.000460829
1596,0.00456621,0.001502361,0.002505742,0.000460829
1597,0.00456621,0.001502361,0.002505742,0.000460829
1598,0.00456621,0.001645443,0.002505742,0.000460829
1599,0.00456621,0.001645443,0.002505742,0.000921659
1600,0.00456621,0.001716984,0.002505742,0.001382488
1601,0.00456621,0.001716984,0.002505742,0.000460829
1602,0.004650769,0.001860066,0.002401336,0.000921659
1603,0.004650769,0.001860066,0.002401336,0.000460829
1604,0.004650769,0.001645443,0.002505742,0.000921659
1605,0.004650769,0.001645443,0.002505742,0.001382488
1606,0.004650769,0.002217771,0.002505742,0.000460829
1607,0.004650769,0.002217771,0.002505742,0.000921659
1608,0.004735329,0.002003148,0.002610148,0.000921659
1609,0.004735329,0.002003148,0.002610148,0.000921659
1610,0.004819888,0.002003148,0.002610148,0.000460829
1611,0.004819888,0.002003148,0.002610148,0.000921659
1612,0.004819888,0.002003148,0.002610148,0.000921659
1613,0.004819888,0.002003148,0.002610148,0.000460829
1614,0.004819888,0.002074689,0.002505742,0.000921659
1615,0.004819888,0.002074689,0.002505742,0
1616,0.004735329,0.002003148,0.002505742,0.000460829
1617,0.004735329,0.002003148,0.002505742,0.000921659
1618,0.004819888,0.001860066,0.002401336,0.000921659
1619,0.004819888,0.001860066,0.002401336,0.000921659
1620,0.004735329,0.002074689,0.002505742,0.001382488
1621,0.004735329,0.002074689,0.002505742,0.000460829
1622,0.004819888,0.002289312,0.002610148,0.000460829
1623,0.004819888,0.002289312,0.002610148,0.000921659
1624,0.004819888,0.002217771,0.002610148,0.000921659
1625,0.004819888,0.002217771,0.002610148,0.000921659
1626,0.004735329,0.002074689,0.002610148,0.000921659
1627,0.004735329,0.002074689,0.002610148,0.000921659
1628,0.004735329,0.002074689,0.002610148,0.000921659
1629,0.004735329,0.002074689,0.002610148,0.000921659
1630,0.004819888,0.002360853,0.002505742,0.000460829
1631,0.004819888,0.002360853,0.002505742,0.000460829
1632,0.004735329,0.002289312,0.002505742,0.000460829
1633,0.004735329,0.002289312,0.002505742,0.000460829
1634,0.004650769,0.00214623,0.002505742,0.000460829
1635,0.004650769,0.00214623,0.002505742,0.000921659
1636,0.004650769,0.002217771,0.002505742,0.001382488
1637,0.004650769,0.002217771,0.002505742,0.000460829
1638,0.004819888,0.002360853,0.002505742,0.000921659
1639,0.004819888,0.002360853,0.002505742,0.000460829
1640,0.004989007,0.002217771,0.002505742,0.000921659
1641,0.004989007,0.002217771,0.002505742,0.001382488
1642,0.004904448,0.00214623,0.002505742,0.000460829
1643,0.004904448,0.00214623,0.002505742,0.000921659
1644,0.004735329,0.002360853,0.002505742,0.000921659
1645,0.004735329,0.002360853,0.002505742,0.000921659
1646,0.004819888,0.002575476,0.002505742,0.000921659
1647,0.004819888,0.002575476,0.002505742,0.000921659
1648,0.004735329,0.003219345,0.002505742,0.000921659
1649,0.004735329,0.003219345,0.002505742,0.000921659
1650,0.004904448,0.003004722,0.002610148,0.000460829
1651,0.004904448,0.003004722,0.002610148,0.000460829
1652,0.005073567,0.002790099,0.002610148,0.000921659
1653,0.005073567,0.002790099,0.002610148,0.000460829
1654,0.005073567,0.002933181,0.002610148,0.001382488
1655,0.005073567,0.002933181,0.002610148,0.000921659
1656,0.005158126,0.003362427,0.002610148,0.000921659
1657,0.005158126,0.003362427,0.002610148,0.000921659
1658,0.004819888,0.003934755,0.002505742,0.000921659
1659,0.004819888,0.003934755,0.002505742,0.000921659
1660,0.004989007,0.002933181,0.002505742,0.000921659
1661,0.004989007,0.002933181,0.002505742,0.000921659
1662,0.005242686,0.003004722,0.002505742,0.000921659
1663,0.005242686,0.003004722,0.002505742,0.000921659
1664,0.004989007,0.002647017,0.002505742,0.000460829
1665,0.004989007,0.002647017,0.002505742,0.000460829
1666,0.005158126,0.003076263,0.002610148,0.000921659
1667,0.005158126,0.003076263,0.002610148,0.000460829
1668,0.005073567,0.001573902,0.002505742,0.001382488
1669,0.005073567,0.001573902,0.002505742,0.000921659
1670,0.004989007,0.001502361,0.002505742,0.000921659
1671,0.004989007,0.001502361,0.002505742,0.000921659
1672,0.005073567,0.001645443,0.002505742,0.000921659
1673,0.005073567,0.001645443,0.002505742,0.000921659
1674,0.004819888,0.001716984,0.002505742,0.000460829
1675,0.004819888,0.001716984,0.002505742,0.000921659
1676,0.004819888,0.001860066,0.002505742,0.000921659
1677,0.004819888,0.001860066,0.002505742,0.000460829
1678,0.004904448,0.001645443,0.002610148,0.000921659
1679,0.004904448,0.001645443,0.002610148,0
1680,0.005158126,0.002217771,0.002610148,0.000460829
1681,0.005158126,0.002217771,0.002610148,0.000921659
1682,0.005073567,0.002003148,0.002505742,0.000921659
1683,0.005073567,0.002003148,0.002505742,0.000921659
1684,0.005580923,0.002003148,0.002505742,0.001382488
1685,0.005580923,0.002003148,0.002505742,0.000460829
1686,0.004989007,0.002003148,0.002505742,0.000460829
1687,0.004989007,0.002003148,0.002505742,0.000921659
1688,0.004819888,0.002074689,0.002505742,0.000921659
1689,0.004819888,0.002074689,0.002505742,0.566820276
1690,0.004904448,0.002003148,0.002610148,0.000921659
1691,0.004904448,0.002003148,0.002610148,0.000921659
1692,0.004989007,0.369008442,0.002610148,0.000921659
1693,0.004989007,0.512448133,0.002610148,0.000921659
1694,0.004904448,0.002074689,0.002610148,0.000460829
1695,0.004904448,0.002074689,0.002610148,0.000460829
1696,0.004989007,0.002289312,0.002610148,0.000460829
1697,0.004989007,0.002289312,0.002610148,0.000460829
1698,0.004735329,0.002217771,0.002505742,0.000460829
1699,0.004735329,0.002217771,0.002505742,0.000921659
1700,0.004989007,0.002074689,0.002505742,0.001382488
1701,0.004989007,0.002074689,0.002505742,0.000460829
1702,0.004819888,0.002074689,0.002505742,0.000921659
1703,0.004819888,0.002074689,0.002505742,0.000460829
1704,0.004819888,0.002360853,0.002505742,0.000921659
1705,0.004819888,0.002360853,0.002505742,0.001382488
1706,0.004989007,0.002289312,0.002610148,0.000460829
1707,0.004989007,0.002289312,0.002610148,0.000921659
1708,0.004989007,0.00214623,0.002610148,0.000921659
1709,0.004989007,0.00214623,0.002610148,0.000460829
1710,0.004989007,0.002217771,0.002610148,0.000921659
1711,0.004989007,0.002217771,0.002610148,0.000921659
1712,0.004819888,0.002360853,0.002610148,0.000460829
1713,0.004819888,0.002360853,0.002610148,0.000921659
1714,0.004904448,0.002217771,0.002505742,0
1715,0.004904448,0.002217771,0.002505742,0.000460829
1716,0.005411804,0.00214623,0.002505742,0.000921659
1717,0.005411804,0.00214623,0.002505742,0.000921659
1718,0.004819888,0.002360853,0.002505742,0.000921659
1719,0.004819888,0.002360853,0.002505742,0.001382488
1720,0.005158126,0.002575476,0.002610148,0.000460829
1721,0.005158126,0.002575476,0.002610148,0.000460829
1722,0.005327245,0.003219345,0.002610148,0.000921659
1723,0.005327245,0.003219345,0.002610148,0.000921659
1724,0.005073567,0.003004722,0.002505742,0.000921659
1725,0.005073567,0.003004722,0.002505742,0.000921659
1726,0.005327245,0.002790099,0.002505742,0.000921659
1727,0.005327245,0.002790099,0.002505742,0.000921659
1728,0.00456621,0.002933181,0.002401336,0.000921659
1729,0.00456621,0.002933181,0.002401336,0.000460829
1730,0.00456621,0.003362427,0.002505742,0.000460829
1731,0.00456621,0.003362427,0.002505742,0.000460829
1732,0.004650769,0.003934755,0.002505742,0.000460829
1733,0.004650769,0.003934755,0.002505742,0.000460829
1734,0.004735329,0.002933181,0.002505742,0.000921659
1735,0.004735329,0.002933181,0.002505742,0.001382488
1736,0.004735329,0.003004722,0.002610148,0.000460829
1737,0.004735329,0.003004722,0.002610148,0.000921659
1738,0.004481651,0.002647017,0.002505742,0.000460829
1739,0.004481651,0.002647017,0.002505742,0.000921659
1740,0.004819888,0.003076263,0.002505742,0.001382488
1741,0.004819888,0.003076263,0.002505742,0.000460829
1742,0.004735329,0.001573902,0.002505742,0.000921659
1743,0.004735329,0.001502361,0.002505742,0.000921659
1744,0.005158126,0.001502361,0.002505742,0.000921659
1745,0.005158126,0.001502361,0.002505742,0.000460829
1746,0.005158126,0.001502361,0.002505742,0.000921659
1747,0.005158126,0.00143082,0.002505742,0.000921659
1748,0,0.00143082,0.002505742,0.000460829
1749,0,0.001359279,0.002505742,0.000921659
1750,0.003974294,0.001359279,0.002401336,0
1751,0.003974294,0.001502361,0.002401336,0.000460829
1752,0.005158126,0.001502361,0.002505742,0.000921659
1753,0.005158126,0.001502361,0.002505742,0.000921659
1754,0.006257399,0.001502361,0.002610148,0.000921659
1755,0.006257399,0.001573902,0.002610148,0.001382488
1756,0.005580923,0.001573902,0.002610148,0.000460829
1757,0.005580923,0.001359279,0.002610148,0.000460829
1758,0.005834602,0.001359279,0.002610148,0.000921659
1759,0.005834602,0.001502361,0.002610148,0.000921659
1760,0.00608828,0.001502361,0.002610148,0.000921659
1761,0.00608828,0.00143082,0.002610148,0.000921659
1762,0.006003721,0.00143082,0.002505742,0.000921659
1763,0.006003721,0.001359279,0.002505742,0.000921659
1764,0.00608828,0.001359279,0.002505742,0.000921659
1765,0.00608828,0.001502361,0.002505742,0.000460829
1766,0.006003721,0.001502361,0.002505742,0.000460829
1767,0.006003721,0.001573902,0.002505742,0.000460829
1768,0.00608828,0.001573902,0.002505742,0.000460829
1769,0.00608828,0.001573902,0.002505742,0.000460829
1770,0.007018434,0.001573902,0.002610148,0.000921659
1771,0.007018434,0.001502361,0.002610148,0.001382488
1772,0.006257399,0.001502361,0.002610148,0.000460829
1773,0.006257399,0.001573902,0.002610148,0.000921659
1774,0.006257399,0.001573902,0.002505742,0.000460829
1775,0.006257399,0.001788525,0.002505742,0.000921659
1776,0.006849315,0.001788525,0.002505742,0.001382488
1777,0.006849315,0.001573902,0.002505742,0.000460829
1778,0.005919161,0.001573902,0.002505742,0.000921659
1779,0.005919161,0.001502361,0.002505742,0.000921659
1780,0.00608828,0.001502361,0.002505742,0.000921659
1781,0.00608828,0.001645443,0.002505742,0.000921659
1782,0.00608828,0.001645443,0.002505742,0.000921659
1783,0.00608828,0.001716984,0.002505742,0.000921659
1784,0.006341958,0.001716984,0.002505742,0.000921659
1785,0.006341958,0.001860066,0.002505742,0.000460829
1786,0.00617284,0.001860066,0.002505742,0.000460829
1787,0.00617284,0.001645443,0.002505742,0.000921659
1788,0.00617284,0.001645443,0.002505742,0.000460829
1789,0.00617284,0.002217771,0.002505742,0.001382488
1790,0.00608828,0.002217771,0.002505742,0.000921659
1791,0.00608828,0.002003148,0.002505742,0.000921659
1792,0.006003721,0.002003148,0.002505742,0.000921659
1793,0.006003721,0.002003148,0.002505742,0.000921659
1794,0.005919161,0.002003148,0.002610148,0.000921659
1795,0.005919161,0.002003148,0.002610148,0.000921659
1796,0.005750042,0.002003148,0.002610148,0.000921659
1797,0.005750042,0.002074689,0.002610148,0.000921659
1798,0.005834602,0.002074689,0.002610148,0.000921659
1799,0.005834602,0.002003148,0.002610148,0.000460829
1800,0.005580923,0.002003148,0.002610148,0.000460829
1801,0.005580923,0.001860066,0.002610148,0.000921659
1802,0.005496364,0.001860066,0.002610148,0.000460829
1803,0.005496364,0.002074689,0.002610148,0.001382488
1804,0.005580923,0.002074689,0.002505742,0.000921659
1805,0.005580923,0.002289312,0.002505742,0.000921659
1806,0.005496364,0.002289312,0.002505742,0.000921659
1807,0.005496364,0.002217771,0.002505742,0.000921659
1808,0.005411804,0.002217771,0.002505742,0.000921659
1809,0.005411804,0.002074689,0.002505742,0.000460829
1810,0.005665483,0.002074689,0.002505742,0.000921659
1811,0.005665483,0.002074689,0.002505742,0.000921659
1812,0.005580923,0.002074689,0.002610148,0.000460829
1813,0.005580923,0.002360853,0.002610148,0.000921659
1814,0.005580923,0.002360853,0.002610148,0
1815,0.005580923,0.002289312,0.002610148,0.000460829
1816,0.006257399,0.002289312,0.002505742,0.000921659
1817,0.006257399,0.00214623,0.002505742,0.000921659
1818,0.00617284,0.00214623,0.002505742,0.000921659
1819,0.00617284,0.002217771,0.002505742,0.001382488
1820,0.006257399,0.002217771,0.002505742,0.000460829
1821,0.006257399,0.002360853,0.002505742,0.000460829
1822,0.006426518,0.002360853,0.002505742,0.000921659
1823,0.006426518,0.002217771,0.002505742,0.000921659
1824,0.00617284,0.002217771,0.002505742,0.000921659
1825,0.00617284,0.00214623,0.002505742,0.000921659
1826,0.006341958,0.00214623,0.002505742,0.000460829
1827,0.006341958,0.002360853,0.002505742,0.000921659
1828,0.00617284,0.002360853,0.002610148,0.000921659
1829,0.00617284,0.002575476,0.002610148,0.000460829
1830,0.006511077,0.002575476,0.002610148,0.000921659
1831,0.006511077,0.003219345,0.002610148,0
1832,0.006426518,0.003219345,0.002610148,0.000460829
1833,0.006426518,0.003004722,0.002610148,0.000921659
1834,0.00608828,0.003004722,0.002505742,0.000921659
1835,0.00608828,0.002790099,0.002505742,0.000921659
1836,0.00608828,0.002790099,0.002505742,0.001382488
1837,0.00608828,0.002933181,0.002505742,0.000460829
1838,0.00608828,0.002933181,0.002505742,0.000460829
1839,0.00608828,0.003362427,0.002505742,0.000921659
1840,0.006426518,0.003362427,0.002505742,0.000921659
1841,0.006426518,0.003934755,0.002505742,0.000921659
1842,0.006341958,0.003934755,0.002505742,0.000921659
1843,0.006341958,0.002933181,0.002505742,0.000921659
1844,0.006341958,0.002933181,0.002610148,0.000921659
1845,0.006341958,0.003004722,0.002610148,0.000921659
1846,0.006257399,0.003004722,0.002610148,0.000460829
1847,0.006257399,0.002647017,0.002610148,0.000460829
1848,0.006511077,0.002647017,0.002505742,0.000460829
1849,0.006511077,0.003076263,0.002505742,0.000460829
1850,0.005919161,0.003076263,0.002505742,0.000460829
1851,0.005919161,0.001573902,0.002505742,0.000921659
1852,0.006341958,0.001573902,0.002505742,0.001382488
1853,0.006341958,0.001502361,0.002505742,0.000460829
1854,0.006257399,0.001502361,0.002505742,0.000921659
1855,0.006257399,0.00143082,0.002505742,0.000460829
1856,0.006257399,0.00143082,0.002505742,0.000921659
1857,0.006257399,0.001359279,0.002505742,0.001382488
1858,0.00608828,0.001359279,0.002505742,0.000460829
1859,0.00608828,0.001502361,0.002505742,0.000921659
1860,0.006595637,0.001502361,0.002610148,0.000921659
1861,0.006595637,0.001573902,0.002610148,0.000921659
1862,0.006341958,0.001573902,0.002610148,0.000460829
1863,0.006341958,0.001573902,0.002610148,0.000921659
1864,0.006341958,0.001573902,0.002505742,0.000921659
1865,0.006341958,0.001502361,0.002505742,0.000460829
1866,0.006426518,0.001502361,0.002505742,0.000921659
1867,0.006426518,0.001573902,0.002505742,0
1868,0.006257399,0.001573902,0.002401336,0.000460829
1869,0.006257399,0.001788525,0.002401336,0.000921659
1870,0.006257399,0.001788525,0.002505742,0.000921659
1871,0.006257399,0.001573902,0.002505742,0.000921659
1872,0.006341958,0.001573902,0.000835247,0.001382488
1873,0.006341958,0.001502361,0.000835247,0.000460829
1874,0.006341958,0.001502361,0.000208812,0.000460829
1875,0.006341958,0.001645443,0.000208812,0.000921659
1876,0.074412312,0.001645443,0.000208812,0.000921659
1877,0.074412312,,0.000208812,0.000921659
1878,0.063673262,0.001716984,0.000104406,0.000921659
1879,0.063673262,0.001860066,0.000104406,0.000921659
1880,0.061982073,0.001860066,0.000104406,0.000921659
1881,0.061982073,0.001645443,0.000104406,0.000921659
1882,0.061474717,0.001645443,0,0.000460829
1883,0.061474717,0.002217771,0,0.000460829
1884,0.061812955,0.002217771,0.000104406,0.000460829
1885,0.061812955,0.002003148,0.000104406,0.000460829
1886,0.061728395,0.002003148,0.000417624,0.000460829
1887,0.061728395,0.002003148,0.000417624,0.000921659
1888,0.061221038,0.002003148,0.000835247,0.001382488
1889,0.061221038,0.002003148,0.000835247,0.000460829
1890,0.06096736,0.002003148,0.001566089,0.000921659
1891,0.06096736,0.002074689,0.001566089,0.000460829
1892,0.059614409,0.002074689,0.002192525,0.000921659
1893,0.059614409,0.002003148,0.002192525,0.001382488
1894,0.057838661,0.002003148,0.002714554,0.000460829
1895,0.057838661,0.001860066,0.002714554,0.000921659
1896,0.055048199,0.001860066,0.003027772,0.000921659
1897,0.055048199,0.002074689,0.003027772,0.000921659
1898,0.052257737,0.002074689,0.003027772,0.000921659
1899,0.052257737,0.002289312,0.003027772,0.000921659
1900,0.049636394,0.002289312,0.003132178,0.000921659
1901,0.049636394,0.002217771,0.003132178,0.000921659
1902,0.04726873,0.002217771,0.003027772,0.000460829
1903,0.04726873,0.002074689,0.003027772,0.000460829
1904,0.046000338,0.002074689,0.002923366,0.000921659
1905,0.046000338,0.002074689,0.002923366,0.000460829
1906,0.044901065,0.002074689,0.002923366,0.001382488
1907,0.044901065,0.002360853,0.002923366,0.000921659
1908,0.044478268,0.002360853,0.00281896,0.000921659
1909,0.044478268,0.002289312,0.00281896,0.000921659
1910,0.043886352,0.002289312,0.002714554,0.000921659
1911,0.043886352,0.00214623,0.002714554,0.000921659
1912,0.043548114,0.00214623,0.002610148,0.000921659
1913,0.043548114,0.002217771,0.002610148,0.000921659
1914,0.043548114,0.002217771,0.002505742,0.000921659
1915,0.041518688,0.002360853,0.002401336,0.000921659
1916,0.041772366,0.002360853,0.002401336,0.000460829
1917,0.041941485,0.002217771,0.00229693,0.000460829
1918,0.042279723,0.002217771,0.002192525,0.000921659
1919,0.042110604,0.00214623,0.002088119,0.000460829
1920,0.04261796,0.00214623,0.002088119,0.001382488
1921,0.040926772,0.002360853,0.001983713,0.000921659
1922,0.04118045,0.002360853,0.001983713,0.000921659
1923,0.040757653,0.002575476,0.001983713,0.000921659
1924,0.040842212,0.002575476,0.001983713,0.000921659
1925,0.041434128,0.003219345,0.001983713,0.000921659
1926,0.041349569,0.003219345,0.002088119,0.000460829
1927,0.041687807,0.003004722,0.002088119,0.000921659
1928,0.042195163,0.003004722,0.002088119,0.000921659
1929,0.041941485,0.002790099,0.001983713,0.000460829
1930,0.041349569,0.002790099,0.001983713,0.000921659
1931,0.041434128,0.002933181,0.001879307,0
1932,0.041687807,0.002933181,0.001983713,0.000460829
1933,0.041941485,0.003362427,0.001983713,0.000921659
1934,0.042279723,0.003362427,0.550636876,0.000921659
1935,0.042956198,0.003934755,0.002088119,0.000921659
1936,0.042279723,0.003934755,0.001983713,0.000460829
1937,0.04261796,0.002933181,0.001983713,0.000921659
1938,0.043717233,0.002933181,0.001983713,0.000921659
1939,0.043632674,0.003004722,0.001983713,0.000460829
1940,0.043970912,0.003004722,0.001983713,0.000921659
1941,0.043801793,0.002647017,0.001983713,0
1942,0.043463555,0.002647017,0.001983713,0.000460829
1943,0.043209877,0.003076263,0.686782209,0.000921659
1944,0.043209877,0.003076263,0.791188139,0.000921659
1945,0.043040758,0.001573902,0.002088119,0.000921659
1946,0.043125317,0.001573902,0.001983713,0.001382488
1947,0.043040758,0.001502361,0.001983713,0.000460829
1948,0.043040758,0.001502361,0.001983713,0.000460829
1949,0.044647387,0.001645443,0.001983713,0.000921659
1950,0.044562828,0.001645443,0.001983713,0.000921659
1951,0.044731947,0.001716984,0.001879307,0.000921659
1952,0.04422459,0.001716984,0.001983713,0.000921659
1953,0.043970912,0.001860066,0.001983713,0.000921659
1954,0.043717233,0.001860066,0.001983713,0.000921659
1955,0.044055471,0.001645443,0.001879307,0.000921659
1956,0.054287164,0.001645443,0.001879307,0.000460829
1957,0.04574666,0.002217771,0.002088119,0.000460829
1958,0.044309149,0.002217771,0.002088119,0.000460829
1959,0.044055471,0.002003148,0.002088119,0.000460829
1960,0.043294436,0.002003148,0.002088119,0.000460829
1961,0.043209877,0.002003148,0.002088119,0.000921659
1962,0.043378995,0.002003148,0.001983713,0.001382488
1963,0.043463555,0.002003148,0.001983713,0.000460829
1964,0.043378995,0.002003148,0.002088119,0.000921659
1965,0.043378995,0.002074689,0.002401336,0.000460829
1966,0.042787079,0.002074689,0.002923366,0.000921659
1967,0.022492812,0.002003148,0.00334099,0.001382488
1968,0.022492812,0.002003148,0.003549802,0.000460829
1969,0.021562659,0.001860066,0.003654208,0.000921659
1970,0.020040589,0.001860066,0.003654208,0.000921659
1971,0.015136141,0.002074689,0.003654208,0.000921659
1972,0.017503805,0.002074689,0.003549802,0.000460829
1973,0.017926602,0.002289312,0.003445396,0.000921659
1974,0.01674277,0.002289312,0.00334099,0.000921659
1975,0.016573651,0.002217771,0.00334099,0.000460829
1976,0.016573651,0.002217771,0.003236584,0.000921659
1977,0.01682733,0.002074689,0.003132178,0
1978,0.016911889,0.002074689,0.003027772,0.000460829
1979,0.015728057,0.002074689,0.002923366,0.000921659
1980,0.016066295,0.002074689,0.002923366,0.000921659
1981,0.016066295,0.002360853,0.003027772,0.000921659
1982,0.016066295,0.002360853,0.003132178,0.001382488
1983,0.01682733,0.002289312,0.00334099,0.000460829
1984,0.016658211,0.002289312,0.00334099,0.000460829
1985,0.016150854,0.00214623,0.00334099,0.000921659
1986,0.016319973,0.00214623,0.003236584,0.000921659
1987,0.016066295,0.002217771,0.003132178,0.000921659
1988,0.015643497,0.002217771,0.003027772,0.000921659
1989,0.016319973,0.002360853,0.003027772,0.000921659
1990,0.016150854,0.002360853,0.002923366,0.000921659
1991,0.016150854,0.002217771,0.003027772,0.000921659
1992,0.016489092,0.412505366,0.003132178,0.000460829
1993,0.016066295,0.00214623,0.003132178,0.000460829
1994,0.015981735,0.00214623,0.003236584,0.000460829
1995,0.01378319,0.002360853,0.003027772,0.000460829
1996,0.036445121,0.002360853,0.003027772,0.000460829
1997,0.011246406,0.002575476,0.003132178,0.000921659
1998,0.01073905,0.002575476,0.003132178,0.001382488
1999,0.009893455,0.003219345,0.003132178,0.000460829
2000,0.009639777,0.003219345,0.003132178,0.000921659
2001,0.010147133,0.003004722,0.003027772,0.000460829
2002,0.009724336,0.003004722,0.003027772,0.000921659
2003,0.008878742,0.002790099,0.003027772,0.001382488
2004,0.009724336,0.002790099,0.003027772,0.000460829
2005,0.009470658,0.002933181,0.003132178,0.000921659
2006,0.011838322,0.002933181,0.003132178,0.000921659
2007,0.011415525,0.003362427,0.003132178,0.000921659
2008,0.012937595,0.332450994,0.002505742,0.000921659
2009,0.054456283,0.003934755,0.002505742,0.000921659
2010,0.060629122,0.003934755,0.002401336,0.000921659
2011,0.037713513,0.002933181,0.002610148,0.000921659
2012,0.036022324,0.002933181,0.00281896,0.000460829
2013,0.035261289,0.003004722,0.00334099,0.000460829
2014,0.028665652,0.003004722,0.003758613,0.000921659
2015,0.028750211,0.002647017,0.003967425,0.000460829
2016,0.028750211,0.002647017,0.004176237,0.001382488
2017,0.028327414,0.003076263,0.004176237,0.000921659
2018,0.019702351,0.003076263,0.004071831,0.000921659
2019,0.023422966,0.001573902,0.004071831,0.000921659
2020,0.024099442,0.001502361,0.003967425,0.000921659
2021,0.023845764,0.001502361,0.003863019,0.000921659
2022,0.023507526,0.001502361,0.003758613,0.000921659
2023,0.023338407,0.001502361,0.003654208,0.000921659
2024,0.023253847,0.00143082,0.003549802,0.000921659
2025,0.023761204,0.00143082,0.003445396,0.000921659
2026,0.028750211,0.001359279,0.00334099,0.000460829
2027,0.027735498,0.001359279,0.003236584,0.000460829
2028,0.026467106,0.001502361,0.003236584,0.000921659
2029,0.026297987,0.001502361,0.003132178,0.000921659
2030,0.028834771,0.001502361,0.003027772,0.000460829
2031,0.030695079,0.001502361,0.002923366,0.000921659
2032,0.031371554,0.001573902,0.003027772,0.000921659
2033,0.048452562,0.001573902,0.003132178,0.000460829
2034,0.048029765,0.001359279,0.003132178,0.000921659
2035,0.048029765,0.001359279,0.003132178,0
2036,0.054371723,0.001502361,0.003132178,0.000460829
2037,0.03500761,0.001502361,0.003132178,0.000921659
2038,0.06257399,0.00143082,0.003027772,0.000921659
2039,0.063673262,0.00143082,0.003027772,0.000921659
2040,0.056570269,0.001359279,0.003027772,0.001382488
2041,0.05640115,0.001359279,0.003132178,0.000460829
2042,0.056316591,0.001502361,0.003132178,0.000460829
2043,0.056147472,0.001502361,0.003132178,0.000921659
2044,0.049213597,0.001573902,0.003132178,0.000921659
2045,0.049213597,0.001573902,0.003027772,0.000921659
2046,0.049044478,0.001573902,0.003027772,0.000921659
2047,0.046000338,0.001573902,0.003027772,0.000921659
2048,0.042787079,0.001502361,0.003027772,0.000921659
2049,0.042956198,0.001502361,0.003132178,0.000921659
2050,0.04261796,0.001573902,0.003236584,0.000460829
2051,0.037375275,0.001573902,0.003132178,0.000460829
2052,0.035176729,0.001788525,0.003132178,0.000460829
2053,0.034246575,0.001788525,0.003027772,0.000460829
2054,0.026382547,0.001573902,0.003027772,0.000460829
2055,0.027143582,0.001573902,0.003027772,0.000921659
2056,0.027228141,0.001502361,0.003027772,0.001382488
2057,0.027650939,0.001502361,0.003132178,0.000460829
2058,0.027228141,0.001645443,0.003132178,0.000921659
2059,0.027820058,0.001645443,0.003132178,0.000460829
2060,0.046507695,0.001716984,0.003132178,0.000921659
2061,0.045915779,0.001716984,0.003027772,0.001382488
2062,0.043970912,0.001860066,0.003027772,0.000460829
2063,0.052257737,0.001860066,0.003027772,0.000921659
2064,0.060713682,0.001645443,0.003027772,0.000921659
2065,0.056147472,0.001645443,0.003132178,0.000921659
2066,0.055640115,0.002217771,0.003132178,0.000460829
2067,,0.002217771,0.003132178,0.000921659
2068,0.053948926,0.002003148,0.003027772,0.000921659
2069,0.052088618,0.002003148,0.003027772,0.000460829
2070,0.052173178,0.002003148,0.003027772,0.000921659
2071,0.052257737,0.002003148,0.003027772,0
2072,0.052173178,0.002003148,0.003132178,0.000460829
2073,0.052173178,0.002003148,0.003132178,0.000921659
2074,0.052342297,0.002074689,0.003132178,0.000921659
2075,0.052511416,0.002074689,0.003132178,0.000921659
2076,0.052342297,0.002003148,0.003132178,0.001382488
2077,0.052257737,0.002003148,0.003027772,0.000460829
2078,0.052173178,0.001860066,0.003027772,0.000460829
2079,0.052004059,0.001860066,0.003027772,0.000921659
2080,0.052173178,0.002074689,0.003027772,0.000921659
2081,0.052088618,0.002074689,0.003027772,0.000921659
2082,0.052088618,0.002289312,0.003132178,0.000921659
2083,0.052342297,0.002289312,0.003132178,0.000921659
2084,0.052426856,0.002217771,0.003132178,0.000921659
2085,0.052173178,0.002217771,0.003027772,0.000921659
2086,0.052257737,0.002074689,0.003027772,0.000460829
2087,0.052088618,0.002074689,0.003027772,0.000460829
2088,0.052004059,0.002074689,0.003027772,0.000460829
2089,0.052173178,0.002074689,0.003027772,0.000460829
2090,0.052173178,0.002360853,0.003132178,0.000460829
2091,0.052257737,0.002360853,0.003132178,0.000921659
2092,0.052257737,0.002289312,0.003132178,0.001382488
